Source,Target 
28575,74422 
28575,10920 
28575,57243 
28575,88816 
28575,5774 
28575,69095 
28575,13420 
28575,16843 
28575,43744 
28575,93091 
28575,13422 
28575,77631 
28575,10948 
28575,61497 
28575,1591 
28575,76792 
28575,4064 
28575,76794 
28575,15175 
28575,57867 
28575,105375 
28575,68327 
28575,10989 
28575,89746 
28575,80256 
28575,93693 
28575,17774 
28575,18590 
28575,52818 
28575,62369 
28575,77695 
28575,66616 
28575,95274 
28575,80286 
28575,103433 
28575,24284 
28575,69437 
28575,94866 
28575,54038 
28590,20002 
28590,27802 
28590,60263 
28590,38916 
28590,108151 
28590,46830 
28590,69665 
28590,65321 
28590,36646 
28590,95013 
28590,95754 
28590,70554 
28600,92496 
28600,76258 
28600,60460 
28600,76517 
28600,69437 
28600,105285 
28600,88259 
28600,67475 
28600,77498 
28600,48887 
28600,48932 
28609,97198 
28609,24572 
28609,84233 
28609,104760 
28609,8704 
28609,102389 
28609,90058 
28609,94468 
28609,41791 
28609,55032 
28609,28887 
28609,48425 
28609,84507 
28609,66299 
28609,109110 
28609,91469 
28609,30193 
28609,106367 
28609,40339 
28609,55092 
28609,90961 
28609,80643 
28609,107065 
28609,81744 
28609,50317 
28609,58939 
28609,36681 
28609,104242 
28609,37121 
28609,94793 
28609,49479 
28609,51098 
28609,41079 
28609,77442 
28609,68102 
28609,24730 
28609,97571 
28609,15009 
28609,27559 
28609,32215 
28609,2469 
28609,5385 
28609,98666 
28609,99746 
28632,26556 
28632,26682 
28632,34473 
28632,58279 
28632,30362 
28632,82277 
28632,43744 
28632,31354 
28632,70644 
28632,17876 
28632,34859 
28632,102319 
28632,7216 
28632,71693 
28632,107843 
28632,22268 
28632,78084 
28632,36952 
28632,58948 
28632,69437 
28632,75824 
28632,85320 
28632,102828 
28632,69186 
28632,88051 
28632,27676 
28632,31867 
28632,43633 
28632,105375 
28632,62147 
28653,87310 
28653,17527 
28653,44671 
28653,43633 
28653,57240 
28653,42996 
28653,79337 
28653,38314 
28653,78084 
28653,30283 
28653,20537 
28653,69186 
28653,47123 
28653,105783 
28653,34776 
28653,84092 
28653,51693 
28653,58025 
28657,107284 
28657,28124 
28657,65242 
28657,92556 
28657,92842 
28657,69437 
28657,64402 
28657,50125 
28657,48940 
28657,10690 
28657,8018 
28657,102978 
28657,13053 
28657,70977 
28657,96495 
28657,26340 
28657,23344 
28657,58151 
28657,2071 
28657,89020 
28682,2042 
28682,12986 
28682,31354 
28682,73686 
28682,39454 
28682,69437 
28682,7705 
28682,50098 
28682,73704 
28682,69186 
28682,2930 
28682,59434 
28682,69303 
28684,72887 
28684,13164 
28684,82364 
28684,3589 
28684,95274 
28684,4064 
28741,87689 
28741,94611 
28741,65795 
28741,83848 
28741,63364 
28741,24000 
28741,49124 
28741,67638 
28741,69186 
28741,64403 
28821,2469 
28821,6068 
28821,8225 
28821,10415 
28821,14666 
28821,14819 
28821,15009 
28821,15143 
28821,19211 
28821,21917 
28821,25753 
28821,27559 
28821,109290 
28821,73874 
28821,54559 
28821,97198 
28821,57577 
28821,99542 
28821,53910 
28821,56957 
28821,3940 
28821,90058 
28821,429 
28821,100869 
28821,72861 
28821,55032 
28821,40292 
28821,28887 
28821,84507 
28821,66299 
28821,107065 
28821,63769 
28821,46949 
28821,109159 
28821,35943 
28821,24860 
28821,79531 
28821,30408 
28821,8704 
28821,90961 
28821,90504 
28821,85192 
28821,24277 
28821,82451 
28821,37121 
28821,86945 
28821,30682 
28821,61952 
28821,74480 
28821,50797 
28821,41545 
28821,64718 
28821,42217 
28821,37641 
28821,97271 
28821,74504 
28821,69842 
28821,54292 
28821,56508 
28821,44742 
28821,92298 
28821,42023 
28821,101700 
28824,8260 
28824,20265 
28824,12986 
28824,2042 
28824,46824 
28824,27006 
28824,86984 
28824,26233 
28824,37006 
28824,105378 
28824,5915 
28824,49023 
28824,57707 
28824,49582 
28824,104676 
28824,96961 
28824,50054 
28887,1622 
28887,5154 
28887,5402 
28887,5999 
28887,7631 
28887,7690 
28887,9216 
28887,10415 
28887,11146 
28887,11530 
28887,14529 
28887,14666 
28887,17346 
28887,17767 
28887,23007 
28887,23024 
28887,28821 
28887,44671 
28887,97198 
28887,57577 
28887,109159 
28887,102157 
28887,53910 
28887,14970 
28887,69437 
28887,39624 
28887,44129 
28887,18453 
28887,79467 
28887,61185 
28887,72850 
28887,80792 
28887,72861 
28887,46929 
28887,66299 
28887,63769 
28887,40556 
28887,89902 
28887,30682 
28887,15985 
28887,33635 
28887,64865 
28887,12986 
28887,93692 
28887,55106 
28887,34753 
28887,96061 
28887,67467 
28887,83299 
28887,54292 
28887,77442 
28887,56672 
28887,78973 
28887,86106 
28887,61952 
28887,74480 
28887,41545 
28887,41547 
28887,28741 
28887,32242 
28887,105783 
28887,82040 
28887,98666 
28887,56508 
28887,92298 
28888,7457 
28888,38198 
28888,93424 
28888,98620 
28888,21461 
28888,17197 
28888,97198 
28888,48652 
28888,87548 
28888,81222 
28888,34776 
28888,69186 
28888,14666 
28888,84374 
28895,26682 
28895,76193 
28895,75787 
28895,65740 
28895,80256 
28895,3784 
28895,30362 
28895,73573 
28895,70078 
28895,52353 
28895,58279 
28895,68331 
28895,78084 
28895,28632 
28895,21016 
28895,16773 
28895,85320 
28895,39041 
28895,69186 
28895,36919 
28895,69516 
28895,82094 
28921,69437 
28921,17992 
28921,87727 
28921,3615 
28921,89115 
28921,61992 
28921,43560 
28921,69369 
28978,9357 
28978,103332 
28978,48635 
28978,61842 
28978,35443 
28978,104080 
28978,72221 
28978,95047 
28978,24802 
28978,86355 
28978,79351 
28978,98292 
28978,31289 
28978,83322 
28978,70301 
28978,9039 
29061,820 
29061,20656 
29061,103075 
29061,5222 
29061,29899 
29061,45222 
29097,6072 
29097,13799 
29097,91563 
29097,49177 
29097,98649 
29097,65601 
29097,65242 
29097,87480 
29097,3615 
29097,77268 
29097,26452 
29097,36507 
29097,51779 
29097,88628 
29097,70977 
29097,75913 
29097,483 
29097,13420 
29097,16773 
29097,75824 
29097,69186 
29097,69516 
29097,106419 
29148,1557 
29148,7875 
29148,14970 
29148,24000 
29148,75734 
29148,76052 
29148,65795 
29148,70852 
29148,62361 
29148,75186 
29148,32215 
29148,66465 
29148,79137 
29148,60728 
29148,50909 
29148,106367 
29148,23024 
29163,78084 
29163,69186 
29163,86525 
29163,69516 
29163,82094 
29217,57973 
29217,64286 
29217,13078 
29217,69437 
29217,15759 
29217,57592 
29217,10846 
29217,16295 
29217,87494 
29217,71362 
29217,4064 
29217,69186 
29217,102748 
29217,42408 
29217,81795 
29217,14384 
29217,95274 
29217,89020 
29301,13078 
29301,69437 
29301,27464 
29301,69186 
29301,59776 
29301,11892 
29301,19993 
29301,91424 
29301,67051 
29301,57207 
29301,36757 
29301,67682 
29301,50582 
29307,32414 
29307,33567 
29307,88706 
29307,17027 
29314,27341 
29314,44559 
29314,84947 
29314,72227 
29314,28431 
29314,7453 
29314,2925 
29314,45222 
29314,39010 
29314,108893 
29314,55459 
29314,12794 
29314,53760 
29314,97897 
29314,43562 
29314,85653 
29314,39693 
29314,80288 
29314,104619 
29314,43601 
29314,77866 
29314,68081 
29314,19617 
29314,47254 
29314,72532 
29314,108736 
29314,102731 
29314,51874 
29314,9016 
29314,41968 
29314,90807 
29314,49215 
29314,106702 
29314,20053 
29314,54151 
29314,29667 
29314,21123 
29314,21881 
29314,45153 
29314,19667 
29314,86144 
29314,12499 
29314,24549 
29314,71256 
29371,6206 
29371,16810 
29371,60263 
29371,100377 
29371,99406 
29371,104117 
29409,59899 
29409,91254 
29409,89643 
29409,20207 
29409,51693 
29409,25478 
29409,56979 
29409,93693 
29409,8702 
29409,66616 
29409,82522 
29409,13420 
29409,15175 
29409,69186 
29426,7207 
29426,23661 
29426,93313 
29426,21881 
29487,3106 
29487,3158 
29487,8388 
29487,66992 
29487,76819 
29487,70179 
29487,94926 
29487,7108 
29487,95047 
29487,70811 
29487,59043 
29487,30726 
29487,65444 
29487,74466 
29487,89576 
29592,103332 
29592,83343 
29592,61842 
29592,35443 
29592,28978 
29596,19789 
29596,58110 
29596,68474 
29596,87689 
29596,97198 
29596,2042 
29596,64088 
29596,27006 
29596,13593 
29596,3691 
29596,63364 
29596,102611 
29596,69437 
29596,94611 
29596,23623 
29596,56706 
29596,73704 
29596,29790 
29596,5915 
29596,11721 
29596,28145 
29596,66578 
29596,95591 
29625,6206 
29625,3615 
29625,43560 
29625,65816 
29650,69148 
29650,12499 
29650,82660 
29650,91674 
29650,54151 
29650,26021 
29650,102245 
29650,20053 
29650,72227 
29650,101431 
29650,38845 
29650,103075 
29650,31801 
29650,97897 
29650,55056 
29650,103669 
29650,43562 
29650,49535 
29650,12426 
29650,67454 
29650,17153 
29650,106702 
29650,68874 
29650,23279 
29650,68081 
29650,80288 
29650,45153 
29650,99777 
29650,2925 
29650,44786 
29650,85653 
29650,101696 
29650,58262 
29650,29899 
29650,55185 
29650,45222 
29667,12794 
29667,18404 
29667,72532 
29667,63394 
29667,103243 
29667,43601 
29667,39860 
29667,102245 
29667,91205 
29667,39749 
29667,73738 
29667,7793 
29667,49215 
29667,53760 
29667,72227 
29667,57478 
29667,93682 
29667,94185 
29667,37186 
29667,74440 
29667,103669 
29667,55112 
29667,30713 
29667,104651 
29667,21280 
29667,77062 
29667,21881 
29667,99170 
29667,45153 
29667,86144 
29667,43015 
29667,98131 
29667,101696 
29667,23800 
29667,55185 
29667,45222 
29667,87673 
29667,91721 
29667,76490 
29699,1841 
29699,9388 
29699,15175 
29699,59899 
29699,99258 
29699,100885 
29699,100345 
29699,40697 
29699,51763 
29699,30866 
29699,75824 
29699,107139 
29699,54083 
29699,47061 
29699,65552 
29699,101457 
29699,38498 
29699,16682 
29699,27676 
29699,87943 
29703,32879 
29703,82926 
29703,80256 
29703,72887 
29703,92271 
29703,58342 
29703,13585 
29703,69437 
29703,51779 
29703,62907 
29703,94731 
29703,70977 
29703,103433 
29703,75824 
29703,69186 
29703,89115 
29703,96132 
29718,38498 
29718,41460 
29718,65552 
29718,67051 
29718,1841 
29718,55780 
29718,38194 
29718,43497 
29718,75824 
29760,19686 
29760,23007 
29760,23024 
29760,105483 
29760,78973 
29760,12986 
29760,15822 
29760,84585 
29760,46752 
29760,7752 
29760,57577 
29760,97198 
29760,45292 
29760,78191 
29760,63603 
29760,15068 
29760,34753 
29760,66465 
29760,63769 
29760,70440 
29760,24000 
29760,12273 
29760,101685 
29760,43530 
29760,32609 
29760,6186 
29760,1622 
29760,72861 
29784,63272 
29784,45227 
29784,56950 
29784,5985 
29784,65242 
29784,90153 
29784,78787 
29784,78863 
29784,69437 
29784,89109 
29784,15823 
29784,4707 
29784,49732 
29784,97280 
29784,60622 
29784,60004 
29784,48932 
29784,33573 
29784,81795 
29784,48887 
29784,87943 
29784,50518 
29784,106538 
29790,5915 
29790,14343 
29790,27006 
29790,28145 
29790,86041 
29790,24416 
29790,58110 
29790,68474 
29790,38538 
29790,3158 
29790,98003 
29790,5737 
29790,31260 
29790,90511 
29790,2562 
29790,101783 
29790,63364 
29790,68315 
29790,56706 
29790,73704 
29790,64403 
29790,30207 
29790,97731 
29790,66578 
29803,46157 
29803,69437 
29803,77273 
29803,94530 
29803,32123 
29803,69186 
29803,96015 
29803,31672 
29803,89020 
29833,2611 
29833,5661 
29833,12180 
29833,14708 
29833,21222 
29833,57297 
29833,69437 
29833,31354 
29833,107284 
29833,108645 
29833,5461 
29833,10172 
29833,4656 
29833,30536 
29833,39151 
29833,102978 
29833,44034 
29833,69186 
29833,96018 
29839,9118 
29839,30545 
29839,13164 
29839,20207 
29839,13624 
29839,44127 
29839,72887 
29839,3589 
29839,44488 
29839,48887 
29839,60287 
29899,5222 
29899,23577 
29899,29061 
29899,820 
29899,63394 
29899,20002 
29899,87903 
29899,73738 
29899,3158 
29899,60875 
29899,103075 
29899,85738 
29899,4312 
29899,85633 
29899,82890 
29899,49535 
29899,74440 
29899,70811 
29899,16989 
29899,45065 
29899,55823 
29899,108384 
29899,103262 
29899,76297 
29918,14666 
29918,39070 
29918,92546 
29918,79984 
29918,18534 
29918,97198 
29918,86914 
29918,29760 
29918,39444 
29918,82040 
29918,67445 
29918,85051 
29918,78191 
29918,68454 
29918,101285 
29918,93439 
29918,79137 
29918,63769 
29918,12699 
29918,91482 
29918,60728 
29918,12273 
29918,13628 
29918,92470 
29918,32242 
29918,108066 
29918,6186 
29918,62873 
29918,56508 
29918,92298 
29918,72861 
30056,10690 
30056,99258 
30056,95722 
30056,2611 
30056,15759 
30056,37122 
30056,87581 
30056,75824 
30056,97749 
30056,46270 
30073,2042 
30073,4312 
30073,8581 
30073,93817 
30073,36236 
30073,83887 
30073,106791 
30073,105378 
30073,72659 
30073,100416 
30073,103075 
30073,73686 
30073,26233 
30073,83529 
30073,80122 
30073,73800 
30073,49796 
30073,82907 
30073,73704 
30073,69303 
30073,77074 
30073,104337 
30073,59434 
30073,50054 
30087,19139 
30087,67787 
30087,52586 
30087,39860 
30087,76819 
30087,45072 
30087,6527 
30087,78443 
30087,44224 
30087,3158 
30087,75184 
30087,78125 
30087,25418 
30087,103075 
30087,69088 
30087,98741 
30087,77410 
30087,27532 
30087,58132 
30087,34105 
30087,21881 
30087,100377 
30087,66090 
30087,74928 
30087,45672 
30087,93313 
30087,29426 
30087,104395 
30087,45222 
30087,100251 
30087,33902 
30114,27840 
30114,36538 
30114,47033 
30114,198 
30114,89706 
30114,69437 
30114,42060 
30114,86482 
30114,70063 
30137,24758 
30137,26682 
30137,26871 
30137,67787 
30137,59964 
30137,17876 
30137,99958 
30137,69708 
30137,78084 
30137,23674 
30137,89115 
30137,36640 
30137,36583 
30137,85320 
30137,69186 
30137,96018 
30137,69516 
30193,28609 
30193,109290 
30193,73874 
30193,97198 
30193,49060 
30193,58454 
30193,54559 
30193,36583 
30193,10415 
30193,76086 
30193,34331 
30193,103073 
30193,105422 
30193,66299 
30193,5312 
30193,46949 
30193,73037 
30193,11141 
30193,85066 
30193,30408 
30193,8704 
30193,90504 
30193,9867 
30193,55648 
30193,85192 
30193,82451 
30193,89714 
30193,21917 
30193,14312 
30193,30682 
30193,64718 
30193,23448 
30193,37641 
30193,74504 
30193,14819 
30193,31896 
30193,42023 
30207,11600 
30207,64865 
30207,71148 
30207,46063 
30207,3158 
30207,82893 
30207,98003 
30207,89266 
30207,49535 
30207,17369 
30207,62080 
30207,31260 
30207,45153 
30207,28741 
30207,73704 
30207,45672 
30207,64403 
30207,42598 
30207,55185 
30207,55048 
30207,98768 
30214,8704 
30214,93692 
30214,61952 
30214,97198 
30214,90961 
30214,2042 
30214,106791 
30214,210 
30214,32215 
30214,56157 
30214,82451 
30214,63769 
30214,92455 
30214,79531 
30214,58454 
30214,74504 
30214,6063 
30214,89902 
30214,82040 
30214,19211 
30214,99746 
30214,65121 
30214,76086 
30214,92298 
30214,69303 
30214,30682 
30283,15415 
30283,17080 
30283,17197 
30283,26316 
30283,56672 
30283,31354 
30283,82604 
30283,48197 
30283,108700 
30283,42060 
30283,42362 
30283,79337 
30283,15759 
30283,94731 
30283,37810 
30283,75824 
30283,69186 
30283,20178 
30283,105783 
30283,30303 
30283,69303 
30303,1841 
30303,23895 
30303,15919 
30303,88088 
30303,75824 
30355,3280 
30355,32879 
30355,34473 
30355,100236 
30355,72887 
30355,43067 
30355,16843 
30355,29097 
30355,73353 
30355,8702 
30355,109472 
30355,71705 
30355,69437 
30355,45822 
30355,13376 
30355,51779 
30355,65618 
30355,13164 
30355,89115 
30355,1591 
30355,13420 
30355,58669 
30355,75824 
30355,41792 
30355,69186 
30355,6072 
30355,102352 
30355,18644 
30355,82704 
30362,3804 
30362,7683 
30362,40683 
30362,22268 
30362,87310 
30362,80256 
30362,3784 
30362,34314 
30362,69095 
30362,101978 
30362,90153 
30362,39041 
30362,58279 
30362,69437 
30362,15759 
30362,72949 
30362,56544 
30362,94731 
30362,102231 
30362,61665 
30362,76794 
30362,22844 
30362,69186 
30362,24758 
30362,106085 
30362,48887 
30362,69516 
30362,95274 
30362,15980 
30388,820 
30388,39860 
30388,3266 
30388,103075 
30388,4312 
30388,80122 
30388,108436 
30388,68093 
30388,104337 
30408,3227 
30408,9216 
30408,11146 
30408,28821 
30408,34331 
30408,28887 
30408,61952 
30408,85066 
30408,97198 
30408,59910 
30408,57577 
30408,99542 
30408,62891 
30408,53910 
30408,41545 
30408,46929 
30408,74330 
30408,66299 
30408,210 
30408,101285 
30408,34753 
30408,82451 
30408,63769 
30408,70440 
30408,23007 
30408,78571 
30408,35943 
30408,14526 
30408,109159 
30408,75734 
30408,67467 
30408,14709 
30408,54292 
30408,10415 
30408,82405 
30408,79531 
30408,92298 
30408,30682 
30415,56672 
30415,11146 
30415,16486 
30415,37121 
30415,63769 
30415,28887 
30415,82040 
30415,101284 
30415,87929 
30415,61734 
30415,97198 
30415,47717 
30415,72861 
30473,63272 
30473,56950 
30473,65242 
30473,79643 
30473,33573 
30473,100417 
30473,71157 
30473,32051 
30473,32630 
30473,76517 
30473,69437 
30473,12595 
30473,76470 
30473,3370 
30473,70977 
30473,86185 
30473,15823 
30473,4707 
30473,11167 
30473,60622 
30473,50518 
30473,72191 
30473,95422 
30473,48887 
30473,102677 
30489,5402 
30489,100928 
30489,28887 
30489,79984 
30489,59917 
30489,15822 
30489,14666 
30489,72861 
30489,79531 
30489,99265 
30489,44129 
30489,97198 
30489,74277 
30489,40556 
30536,10172 
30536,14708 
30536,15919 
30536,29833 
30536,87310 
30536,31354 
30536,82604 
30536,48197 
30536,24758 
30536,198 
30536,28058 
30536,57973 
30536,2611 
30536,15759 
30536,98855 
30536,94731 
30536,55014 
30536,42060 
30536,75824 
30536,89902 
30536,96018 
30536,102408 
30536,81228 
30536,61734 
30536,33748 
30545,9118 
30545,13164 
30545,13624 
30545,25132 
30545,29839 
30545,83433 
30545,40757 
30545,15415 
30545,72887 
30545,98123 
30545,82364 
30545,88816 
30545,59964 
30545,20207 
30545,66568 
30545,4064 
30545,105500 
30545,44488 
30545,109472 
30545,16295 
30559,2992 
30559,5402 
30559,11530 
30559,18310 
30559,56672 
30559,24277 
30559,71402 
30559,41547 
30559,28887 
30559,55092 
30559,77244 
30559,17767 
30559,2443 
30559,97198 
30559,108683 
30559,88925 
30559,72850 
30559,27559 
30559,89706 
30559,45705 
30559,67445 
30559,40556 
30559,85081 
30559,10726 
30559,55106 
30559,106805 
30559,91751 
30559,101285 
30559,49535 
30559,16486 
30559,37121 
30559,92455 
30559,81264 
30559,85260 
30559,18453 
30559,101685 
30559,74454 
30559,53937 
30559,67467 
30559,101951 
30559,51277 
30559,55945 
30559,71347 
30559,106418 
30559,10303 
30559,71241 
30559,82040 
30559,98666 
30559,47717 
30559,79531 
30559,56508 
30559,23024 
30559,92298 
30559,81726 
30559,72861 
30589,4829 
30589,15503 
30589,63394 
30589,103243 
30589,29061 
30589,72227 
30589,53760 
30589,107091 
30589,108222 
30589,45065 
30589,105905 
30589,45222 
30589,98497 
30589,108893 
30609,921 
30609,5354 
30609,10172 
30609,23843 
30609,58159 
30609,68434 
30609,37683 
30609,4501 
30609,93893 
30609,65183 
30609,15415 
30609,53097 
30609,46830 
30609,81855 
30609,14708 
30609,18879 
30609,101736 
30609,75824 
30609,95013 
30609,69186 
30609,49935 
30609,96018 
30609,74936 
30609,108344 
30677,59964 
30677,82926 
30677,67051 
30677,17197 
30677,26250 
30677,57315 
30677,49535 
30677,89115 
30677,33846 
30677,97749 
30677,61992 
30677,23344 
30677,89020 
30682,210 
30682,429 
30682,1622 
30682,13032 
30682,14709 
30682,15263 
30682,23007 
30682,23024 
30682,28821 
30682,28887 
30682,46929 
30682,48416 
30682,97198 
30682,57577 
30682,53910 
30682,56957 
30682,34871 
30682,60301 
30682,18453 
30682,89607 
30682,58454 
30682,93218 
30682,61185 
30682,80792 
30682,45222 
30682,72861 
30682,11530 
30682,102643 
30682,105422 
30682,9744 
30682,89873 
30682,66299 
30682,68454 
30682,56157 
30682,63769 
30682,77939 
30682,89902 
30682,102157 
30682,79531 
30682,17281 
30682,75734 
30682,510 
30682,57915 
30682,58116 
30682,93692 
30682,92455 
30682,70440 
30682,14526 
30682,14529 
30682,67467 
30682,86945 
30682,5154 
30682,101285 
30682,56672 
30682,78973 
30682,61952 
30682,2042 
30682,41545 
30682,41547 
30682,87180 
30682,78571 
30682,13097 
30682,35943 
30682,83125 
30682,28741 
30682,71763 
30682,92298 
30682,82040 
30682,99746 
30682,56508 
30682,74941 
30684,28575 
30684,26682 
30684,104734 
30684,82926 
30684,58429 
30684,76677 
30684,92449 
30684,65601 
30684,24758 
30684,52818 
30684,83578 
30684,64764 
30684,96768 
30684,70078 
30684,84230 
30684,28895 
30684,85139 
30684,37810 
30684,643 
30684,8702 
30684,101736 
30684,65816 
30684,75824 
30684,71546 
30684,49014 
30684,45172 
30684,22844 
30684,100168 
30684,89400 
30684,101306 
30684,47130 
30684,106085 
30684,82094 
30684,101091 
30684,36236 
30684,67787 
30684,22268 
30684,58279 
30684,63535 
30684,102459 
30684,3784 
30684,30362 
30684,101978 
30684,21842 
30684,65242 
30684,86344 
30684,95556 
30684,80811 
30684,38731 
30684,38296 
30684,57867 
30684,62612 
30684,19485 
30684,71705 
30684,7224 
30684,86525 
30684,89659 
30684,39041 
30684,51608 
30684,71818 
30684,7634 
30684,51779 
30684,57880 
30684,70977 
30684,62907 
30684,102662 
30684,75913 
30684,51139 
30684,36640 
30684,92844 
30684,78040 
30684,95098 
30684,107042 
30684,40479 
30684,27676 
30684,97578 
30684,57243 
30684,42408 
30684,69516 
30684,103433 
30684,69095 
30684,91563 
30684,34314 
30684,29097 
30684,106419 
30684,98649 
30684,31354 
30684,77863 
30684,20537 
30684,77631 
30684,77632 
30684,17085 
30684,95814 
30684,99551 
30684,57266 
30684,77645 
30684,39624 
30684,91586 
30684,87480 
30684,66568 
30684,106879 
30684,79513 
30684,76792 
30684,4064 
30684,76794 
30684,96281 
30684,16682 
30684,107533 
30684,63350 
30684,82211 
30684,94731 
30684,54907 
30684,18372 
30684,68327 
30684,31107 
30684,13074 
30684,68331 
30684,99258 
30684,31122 
30684,80256 
30684,57732 
30684,93693 
30684,95037 
30684,89974 
30684,85456 
30684,100345 
30684,70644 
30684,28058 
30684,17774 
30684,88232 
30684,95017 
30684,77695 
30684,15652 
30684,84172 
30684,95249 
30684,36823 
30684,42079 
30684,8876 
30684,24832 
30684,39151 
30684,43248 
30684,51693 
30684,80286 
30684,60478 
30684,89115 
30684,49177 
30684,13420 
30684,89121 
30684,89330 
30684,69186 
30684,108229 
30684,82522 
30684,87310 
30684,104467 
30684,6072 
30684,96132 
30684,97185 
30684,94866 
30684,14619 
30689,34753 
30689,11146 
30689,92298 
30689,83125 
30689,97198 
30689,62361 
30713,21881 
30713,27341 
30713,103243 
30713,91674 
30713,71256 
30713,28431 
30713,73627 
30713,55056 
30713,54151 
30713,41649 
30713,77062 
30713,39581 
30713,85653 
30713,58262 
30713,99170 
30713,72532 
30713,101696 
30713,29314 
30713,80288 
30724,42079 
30724,40697 
30724,87310 
30724,69186 
30724,79424 
30724,44890 
30724,9722 
30724,70977 
30724,62907 
30724,69516 
30724,77695 
30724,21842 
30724,4064 
30724,16773 
30724,36823 
30724,75824 
30726,3158 
30726,8673 
30726,29487 
30726,39624 
30726,62365 
30726,42598 
30726,96957 
30726,101436 
30726,76709 
30726,97198 
30726,78443 
30726,89576 
30726,52760 
30767,3419 
30767,14254 
30767,19207 
30767,64286 
30767,96158 
30767,21402 
30767,91190 
30767,83325 
30767,31215 
30810,46157 
30810,69437 
30810,93621 
30810,25107 
30810,94530 
30810,96015 
30810,29803 
30810,31672 
30810,74962 
30814,14819 
30814,75734 
30814,97198 
30814,2042 
30814,91469 
30814,54154 
30814,57621 
30814,12019 
30814,81973 
30814,67467 
30814,28017 
30814,53937 
30814,99746 
30814,70214 
30814,23024 
30814,30682 
30814,79589 
30814,72861 
30828,10564 
30828,7793 
30828,99777 
30828,90807 
30828,47254 
30828,86050 
30828,26222 
30828,94185 
30828,49535 
30828,69148 
30828,54151 
30828,21881 
30828,86144 
30828,85653 
30828,7241 
30828,58262 
30828,36011 
30828,29314 
30828,45222 
30828,46367 
30828,108893 
30866,40697 
30866,91102 
30866,16954 
30866,36040 
30866,69516 
30866,69186 
30866,31354 
30866,107761 
30919,32573 
30919,73141 
30919,31354 
30919,74043 
30919,98886 
30919,89976 
30919,56048 
30919,27410 
30919,112 
30919,73938 
30919,12965 
30919,94731 
30919,15759 
30919,36631 
30919,83433 
30919,17197 
30919,1841 
30919,3589 
30919,55969 
30919,7872 
30919,14087 
30919,27649 
30919,75086 
30919,54610 
30919,87586 
30919,4488 
30919,62973 
30919,103449 
30955,3431 
30955,25407 
30955,63394 
30955,72907 
30955,57089 
30955,20100 
30955,50072 
30955,38845 
30955,69088 
30955,82886 
30955,45065 
30955,58512 
30955,103964 
31107,156 
31107,69437 
31107,38135 
31107,43248 
31107,96132 
31107,27082 
31107,58429 
31107,78443 
31110,14835 
31110,79980 
31110,99258 
31110,13824 
31110,42060 
31110,33711 
31110,75824 
31110,74854 
31110,91254 
31110,55780 
31110,33508 
31110,15175 
31110,69186 
31110,82431 
31116,24000 
31116,60297 
31116,27509 
31116,46752 
31116,76220 
31116,70852 
31116,79875 
31116,29760 
31116,39444 
31116,10066 
31116,97198 
31116,45292 
31116,46690 
31116,77939 
31116,66465 
31116,90511 
31116,49124 
31116,78571 
31116,105428 
31116,40054 
31116,43530 
31116,101086 
31116,10982 
31117,42814 
31117,34473 
31117,100345 
31117,17080 
31117,98971 
31117,16856 
31117,109472 
31117,14692 
31117,71157 
31117,69437 
31117,91586 
31117,89219 
31117,89115 
31117,7705 
31117,1956 
31117,19668 
31117,75824 
31117,14146 
31117,60004 
31117,88863 
31117,41411 
31117,37065 
31117,48887 
31117,98497 
31117,75913 
31117,60287 
31117,69186 
31122,18812 
31122,24146 
31122,97338 
31122,65601 
31122,69437 
31122,35523 
31122,51133 
31122,70977 
31122,101740 
31122,69186 
31122,50518 
31122,24758 
31122,53133 
31122,12488 
31138,22530 
31138,5985 
31138,51763 
31138,71157 
31138,69437 
31138,64402 
31138,107139 
31138,102978 
31138,39154 
31138,46252 
31138,58512 
31138,54083 
31138,105500 
31138,36646 
31138,60004 
31138,27616 
31138,88863 
31146,6467 
31146,75577 
31146,69186 
31146,56979 
31146,8702 
31146,85139 
31146,57821 
31146,75030 
31146,45001 
31146,45508 
31146,71546 
31146,89115 
31146,75824 
31191,59964 
31191,19996 
31191,22482 
31191,89643 
31191,81370 
31191,105862 
31191,31146 
31191,73353 
31191,13078 
31191,14563 
31191,33919 
31191,8702 
31191,98971 
31191,18644 
31191,45508 
31191,37633 
31191,24894 
31191,75824 
31191,95017 
31191,44127 
31191,69437 
31191,71049 
31191,51779 
31191,85139 
31191,12487 
31191,102662 
31191,54080 
31191,42439 
31191,41752 
31191,38377 
31191,102352 
31191,56979 
31191,25553 
31191,69186 
31191,69822 
31191,23344 
31191,6072 
31191,87727 
31191,82672 
31191,9151 
31191,98497 
31191,51693 
31191,89115 
31191,60287 
31191,72191 
31215,3419 
31215,14254 
31215,17564 
31215,19207 
31215,21402 
31215,25902 
31215,27026 
31215,30767 
31215,64286 
31215,56200 
31215,87207 
31215,7106 
31215,87694 
31215,91634 
31215,90767 
31215,83325 
31215,77410 
31215,74864 
31215,96158 
31215,91190 
31215,45794 
31233,12595 
31233,69437 
31233,50020 
31233,48887 
31233,76529 
31233,65242 
31233,72363 
31247,74330 
31247,5778 
31247,50518 
31247,91563 
31247,17085 
31247,65964 
31247,24832 
31247,33178 
31247,8702 
31247,77632 
31247,78084 
31247,49905 
31247,82704 
31247,67959 
